"Name","Location","Type","Namespace","Source","Reference Count","Offcut Ref Count"
"LEA_obd_ii_U0123_dtc_state","40004eaf","Data Label","Global","User Defined","7","0"
"LEA_obd_ii_U0123_fail_counter","40004eb0","Data Label","Global","User Defined","3","0"
"LEA_obd_ii_U0123_pass_counter","40004eb1","Data Label","Global","User Defined","3","0"
"LEA_obd_ii_U0141_dtc_state","40004dda","Data Label","Global","User Defined","7","0"
"LEA_obd_ii_U0141_fail_counter","40004ddb","Data Label","Global","User Defined","3","0"
"LEA_obd_ii_U0141_pass_counter","40004ddc","Data Label","Global","User Defined","3","0"
"LEA_obd_ii_U0155_dtc_state","40004eb2","Data Label","Global","User Defined","8","0"
"LEA_obd_ii_U0155_fail_counter","40004eb3","Data Label","Global","User Defined","3","0"
"LEA_obd_ii_U0155_pass_counter","40004eb4","Data Label","Global","User Defined","3","0"
"LEA_obd_ii_U0302_dtc_state","40004eb5","Data Label","Global","User Defined","7","0"
"LEA_obd_ii_U0302_fail_counter","40004eb6","Data Label","Global","User Defined","3","0"
"LEA_obd_ii_U0302_pass_counter","40004eb7","Data Label","Global","User Defined","3","0"
"LEA_obd_ii_U0316_dtc_state","40004eb8","Data Label","Global","User Defined","10","0"
"LEA_obd_ii_U0316_fail_counter","40004eb9","Data Label","Global","User Defined","3","0"
"LEA_obd_ii_U0316_pass_counter","40004eba","Data Label","Global","User Defined","3","0"
"LEA_obd_ii_U0416_dtc_state","40004ebb","Data Label","Global","User Defined","8","0"
"LEA_obd_ii_U0416_fail_counter","40004ebc","Data Label","Global","User Defined","3","0"
"LEA_obd_ii_U0416_pass_counter","40004ebd","Data Label","Global","User Defined","3","0"
"LEA_obd_ii_U0513_dtc_state","40004ebe","Data Label","Global","User Defined","7","0"
"LEA_obd_ii_U0513_fail_counter","40004ebf","Data Label","Global","User Defined","3","0"
"LEA_obd_ii_U0513_pass_counter","40004ec0","Data Label","Global","User Defined","3","0"
"LEA_octane_scaler","40003614","Data Label","Global","User Defined","13","5"
"lea_reset1","00054cb0","Function","Global","User Defined","3","0"
"lea_reset2","00054ef0","Function","Global","User Defined","2","0"
"lea_reset3","00054ae4","Function","Global","User Defined","3","0"
"lea_reset3_unknown","00077778","Function","Global","User Defined","1","0"
"lea_reset4","0005a7b8","Function","Global","User Defined","2","0"
"lea_reset_handler_unknown","0005a930","Function","Global","User Defined","1","0"
"LEA_slip_gear_speed_ratios","40008308","Data Label","Global","User Defined","4","5"
"LEA_slip_threshold_per_gear","400082f0","Data Label","Global","User Defined","12","5"
"LEA_torque_torque_to_tps_scaling","40003480","Data Label","Global","User Defined","11","0"
"LEA_torque_torque_to_tps_scaling_X_engine_speed","40003458","Data Label","Global","User Defined","13","0"
"LEA_torque_torque_to_tps_scaling_Y_load","4000346c","Data Label","Global","User Defined","4","0"
"LEA_unused_byte1","40004ec1","Data Label","Global","User Defined","0","0"
"LEA_unused_byte2","40004ec2","Data Label","Global","User Defined","0","0"
"LEA_unused_byte3","40004ec3","Data Label","Global","User Defined","0","0"
"LEA_unused_byte4","40004e31","Data Label","Global","User Defined","0","0"
"LEA_unused_byte5","40004e32","Data Label","Global","User Defined","0","0"
"LEA_unused_byte6","40004e33","Data Label","Global","User Defined","0","0"
"LEA_unused_byte7","40004e34","Data Label","Global","User Defined","0","0"
"LEA_unused_byte7","40004e35","Data Label","Global","User Defined","0","0"
"LEA_unused_byte8","40004e36","Data Label","Global","User Defined","0","0"
"lea_write_size","40004ec4","Data Label","Global","User Defined","2","0"
"learned_load_alphaN_from_rpm_tps","40001d3e","Data Label","Global","User Defined","3","0"
"lfb_entry_countdown_timer","400026a4","Data Label","Global","User Defined","8","0"
"lfb_hold_timer","400026a2","Data Label","Global","User Defined","7","0"
"lfb_pulse_toggle_timer","4000264a","Data Label","Global","User Defined","7","0"
"lfb_requires_init","400016eb","Data Label","Global","User Defined","2","0"
"lfb_state_flags","4000264c","Data Label","Global","User Defined","59","0"
"lfb_tps_max","400016e2","Data Label","Global","User Defined","6","0"
"libc_abs","000d05e0","Function","Global","User Defined","88","0"
"libc_memcmp","000d05f0","Function","Global","User Defined","1","0"
"libc_memcmp2","000d063c","Function","Global","User Defined","1","0"
"libc_memcpy","000408e0","Function","Global","User Defined","2","0"
"load_1","40001d44","Data Label","Global","User Defined","9","0"
"load_accumulated_output","40001868","Data Label","Global","User Defined","1","0"
"load_alphaN_calc","40001d38","Data Label","Global","User Defined","5","0"
"load_alphaN_expected","40001d30","Data Label","Global","User Defined","7","0"
"load_baro_gain","40001d18","Data Label","Global","User Defined","2","0"
"load_comp_idle","40002310","Data Label","Global","User Defined","8","0"
"load_computed_alphaN","40001d2c","Data Label","Global","User Defined","10","0"
"load_computed_to_measured_ratio","40001d49","Data Label","Global","User Defined","5","0"
"load_delta_maf","40001e58","Data Label","Global","User Defined","2","0"
"load_delta_map","40001e5c","Data Label","Global","User Defined","2","0"
"load_density_compensated","40002884","Data Label","Global","User Defined","3","0"
"load_estimated_alphaN","4000282a","Data Label","Global","User Defined","3","0"
"load_filter_alpha_xtau","4000185c","Data Label","Global","User Defined","2","0"
"load_filtered1","400019e0","Data Label","Global","User Defined","3","0"
"load_filtered_from_maf","4000186c","Data Label","Global","User Defined","2","0"
"load_from_speed_density","40001d24","Data Label","Global","User Defined","5","0"
"load_integrator_fuel_film?","400019e4","Data Label","Global","User Defined","2","0"
"load_learned_alphaN","4000282c","Data Label","Global","User Defined","4","0"
"load_limit_from_inj","40001618","Data Label","Global","User Defined","4","0"
"load_limit_from_torque_limit","40002862","Data Label","Global","User Defined","8","0"
"load_maf_vs_alphaN_difference","40001d1c","Data Label","Global","User Defined","2","0"
"load_mass_per_stroke","40001d43","Data Label","Global","User Defined","64","0"
"load_mass_per_stroke_raw","40001d08","Data Label","Global","User Defined","35","0"
"load_mass_per_time","40001d00","Data Label","Global","User Defined","4","0"
"load_measured_maf","40001d20","Data Label","Global","User Defined","12","0"
"load_misfire_learned_baselines","0007b9e8","Function","Global","User Defined","1","0"
"load_pct","40001d4e","Data Label","Global","User Defined","4","0"
"load_saved_LEA","0005b8b0","Function","Global","User Defined","1","0"
"load_selected_raw","40001d0c","Data Label","Global","User Defined","6","0"
"load_selection_tps_threshold","40001d47","Data Label","Global","User Defined","2","0"
"load_smoothed_maf","400019ea","Data Label","Global","User Defined","3","0"
"load_source_is_alphaN","40001d4f","Data Label","Global","User Defined","5","0"
"load_table_idx","40001fd0","Data Label","Global","User Defined","6","0"
"load_target_with_torque_limit","4000282e","Data Label","Global","User Defined","4","0"
"load_to_tps_mapping","40001d3a","Data Label","Global","User Defined","2","0"
"load_u8_tmp","40001d55","Data Label","Global","User Defined","4","0"
"load_unused1","40001d45","Data Label","Global","User Defined","1","0"
"lookup_2D_uint16_interpolated","00062478","Function","Global","User Defined","52","0"
"lookup_2D_uint16_interpolated_noaxis_scale_8bit_to_10bit","000a88bc","Function","Global","User Defined","2","0"
"lookup_2D_uint8_fixed","0004bd34","Function","Global","User Defined","8","0"
"lookup_2D_uint8_interpolated","00062348","Function","Global","User Defined","145","0"
"lookup_2D_uint8_interpolated_noaxis","000625e0","Function","Global","User Defined","11","0"
"lookup_3D_uint32_interpolated","00062cd8","Function","Global","User Defined","26","0"
"lookup_3D_uint8","0004bd88","Function","Global","User Defined","8","0"
"lookup_3D_uint8_interpolated","00062678","Function","Global","User Defined","98","0"
"lookup_bounds_???","40001a06","Data Label","Global","User Defined","1","0"
"ltft_bank1","40001e98","Data Label","Global","User Defined","15","0"
"ltft_bank2","40001e9a","Data Label","Global","User Defined","15","0"
"ltft_rate_bank1","40001eb4","Data Label","Global","User Defined","14","0"
"ltft_rate_bank2","40001eb6","Data Label","Global","User Defined","16","0"
"maf_accum_filtered","40002534","Data Label","Global","User Defined","4","0"
"maf_accum_integral","4000182c","Data Label","Global","User Defined","5","0"
"maf_accum_since_start_scaled","4000181e","Data Label","Global","User Defined","3","0"
"maf_accumulated_since_start_raw","4000181c","Data Label","Global","User Defined","34","0"
"maf_comp1_learned","40001dc6","Data Label","Global","User Defined","4","0"
"maf_comp2_learned","40001dbe","Data Label","Global","User Defined","1","0"
"maf_comp_altitude","40001dc8","Data Label","Global","User Defined","5","0"
"maf_flow","40001cfc","Data Label","Global","User Defined","2","0"
"maf_flow_2","40001d52","Data Label","Global","User Defined","3","0"
"maf_flow_difference","40001d28","Data Label","Global","User Defined","1","0"
"maf_load_diag?","400019e8","Data Label","Global","User Defined","3","0"
"maf_voltage_buffer","40003178","Data Label","Global","User Defined","4","1"
"maf_voltage_buffer_index","4000189a","Data Label","Global","User Defined","7","0"
"maf_vs_alphaN_flow_error","40001d3c","Data Label","Global","User Defined","1","0"
"main","00042ce8","Function","Global","User Defined","1","0"
"main_diagnostic_flags","40002010","Data Label","Global","User Defined","57","0"
"manifold_pressure_calculated","40001d04","Data Label","Global","User Defined","6","0"
"manifold_pressure_ratio_mbar","40001d62","Data Label","Global","User Defined","4","0"
"manifold_temp_adjusted","400015d0","Data Label","Global","User Defined","2","0"
"manifold_temp_corrected?","400015d2","Data Label","Global","User Defined","2","0"
"manifold_temp_unknown","40002521","Data Label","Global","User Defined","1","0"
"map","400019ee","Data Label","Global","User Defined","10","0"
"map_voltage","400019ec","Data Label","Global","User Defined","11","0"
"map_voltage_buffer","40003138","Data Label","Global","User Defined","3","1"
"map_voltage_buffer_index","4000189c","Data Label","Global","User Defined","6","0"
"mass_ratio_b1_prev","40001b19","Data Label","Global","User Defined","3","0"
"mass_ratio_b2_prev","40001b1a","Data Label","Global","User Defined","3","0"
"mass_to_time_scaler_b1","40001ac4","Data Label","Global","User Defined","3","0"
"max_engine_speed1","400040e0","Data Label","Global","User Defined","4","0"
"max_engine_speed1","400040dc","Data Label","Global","User Defined","2","0"
"max_engine_speed2","400040d4","Data Label","Global","User Defined","2","0"
"max_engine_speed2","400040d8","Data Label","Global","User Defined","4","0"
"max_engine_speed3","400040d0","Data Label","Global","User Defined","4","0"
"max_engine_speed3","400040cc","Data Label","Global","User Defined","2","0"
"max_engine_speed4","400040c8","Data Label","Global","User Defined","6","0"
"max_engine_speed4_coolant","400040c6","Data Label","Global","User Defined","1","1"
"max_engine_speed5","400040bc","Data Label","Global","User Defined","8","0"
"max_engine_speed_2_coolant","400040d6","Data Label","Global","User Defined","1","0"
"max_engine_speed_3_coolant","400040ce","Data Label","Global","User Defined","1","0"
"max_engine_speed_5_coolant","400040be","Data Label","Global","User Defined","3","0"
"max_enginee_speed_1_coolant","400040de","Data Label","Global","User Defined","1","0"
"max_vehicle_speed","400040b2","Data Label","Global","User Defined","9","4"
"mechanical_lsd_installed","40002988","Data Label","Global","User Defined","2","0"
"memcpy_u32","00042540","Function","Global","User Defined","2","0"
"memset","00040930","Function","Global","User Defined","1","0"
"memset_and_return","000409e4","Function","Global","User Defined","2","0"
"memset_u32","00042568","Function","Global","User Defined","1","0"
"message_102_complete","4000284c","Data Label","Global","User Defined","3","0"
"misfire_adaptive_debounce_table_active","4000204c","Data Label","Global","User Defined","6","0"
"misfire_buffer_unknown","400051b8","Data Label","Global","User Defined","1","0"
"misfire_cat_damage_debounce_counter","40002031","Data Label","Global","User Defined","14","0"
"misfire_condition_flags","4000209c","Data Label","Global","User Defined","129","0"
"misfire_detect_per_cylinder_200hz","0007c040","Function","Global","User Defined","2","0"
"misfire_detection_allowed_from_B7","40001794","Data Label","Global","User Defined","16","0"
"misfire_detection_update","0007c950","Function","Global","User Defined","2","0"
"misfire_emissions_debounce_counter","40002030","Data Label","Global","User Defined","12","0"
"misfire_emissions_limit","40002098","Data Label","Global","User Defined","3","0"
"misfire_event_counter","4000203a","Data Label","Global","User Defined","7","0"
"misfire_external_override_check","000ca798","Function","Global","User Defined","2","0"
"misfire_learned_baseline_per_cyl","000d5698","Data Label","Global","User Defined","1","0"
"misfire_min_torque_threshold","40002035","Data Label","Global","User Defined","2","0"
"misfire_roughness_filtered_per_cyl","000d5680","Data Label","Global","User Defined","1","0"
"misfire_rpm_load_threshold_scaled","40002096","Data Label","Global","User Defined","3","0"
"misfire_sensitivity","40002094","Data Label","Global","User Defined","3","0"
"misfire_threshold_current_window","40002032","Data Label","Global","User Defined","10","0"
"misfires_per_cyl","40005f2c","Data Label","Global","User Defined","7","5"
"nax_engine_speed_4_coolant","400040c4","Data Label","Global","User Defined","5","1"
"new_gear_detected_flags","40001bec","Data Label","Global","User Defined","24","0"
"noop4","000b4f34","Function","Global","User Defined","1","0"
"noop_2_100hz","000b3a9c","Function","Global","User Defined","1","0"
"noop_3","0004bc20","Function","Global","User Defined","1","0"
"o2_fuel_learn_100ms","0007074c","Function","Global","User Defined","1","0"
"O2_heater_500us","0004f2f0","Function","Global","User Defined","2","0"
"o2_imbalance_window_update","00073ae4","Function","Global","User Defined","2","0"
"o2_leanrich_detect","000919ac","Function","Global","User Defined","2","0"
"o2_sensor1_heater_current","40001a2c","Data Label","Global","User Defined","1","0"
"o2_sensor1_heater_current_scaled","400019ce","Data Label","Global","User Defined","4","0"
"o2_sensor2_heater_current","40001a2e","Data Label","Global","User Defined","1","0"
"o2_sensor2_heater_current_scaled","400019d0","Data Label","Global","User Defined","4","0"
"o2_sensor5_heater_current","40001a30","Data Label","Global","User Defined","1","0"
"o2_sensor5_heater_current_scaled","400019d2","Data Label","Global","User Defined","4","0"
"o2_sensor6_heater_current","40001a32","Data Label","Global","User Defined","1","0"
"o2_sensor6_heater_current_scaled","400019d4","Data Label","Global","User Defined","4","0"
"o2_sensor_fault_detection","0006b06c","Function","Global","User Defined","8","0"
"o2_sensor_flags_unknown","4000214a","Data Label","Global","User Defined","27","0"
"o2_sensor_range_check_unknown","0008d460","Function","Global","User Defined","4","0"
"o2_sensor_ready_per_cyl","400015c8","Data Label","Global","User Defined","25","5"
"o2_switch_count_threshold","40001ed2","Data Label","Global","User Defined","8","0"
"o2_switch_counter_bank1","40001eba","Data Label","Global","User Defined","6","0"
"o2_switch_counter_bank2","40001ebe","Data Label","Global","User Defined","6","0"
"o2_threshold_lean","40001ec8","Data Label","Global","User Defined","7","0"
"o2_threshold_rich","40001eca","Data Label","Global","User Defined","5","0"
"obd_DTC_count","400027b9","Data Label","Global","User Defined","10","0"
"obd_DTC_pending_count","400020e8","Data Label","Global","User Defined","7","0"
"obd_ii_2f_trans_pump_requested","40002380","Data Label","Global","User Defined","3","0"
"obd_ii_2f_trans_pump_state","40002384","Data Label","Global","User Defined","4","0"
"obd_ii_ac_clutch_relay","400028a2","Data Label","Global","User Defined","5","0"
"obd_ii_accel_pedal_monitors","0009acd4","Function","Global","User Defined","2","0"
"obd_ii_accumulated_mass_air","40001828","Data Label","Global","User Defined","12","0"
"obd_ii_add_mode08_test_dtc","0008ab14","Function","Global","User Defined","4","0"
"obd_ii_add_pending_dtc","0008a5c8","Function","Global","User Defined","4","0"
"obd_ii_atmospheric_baro","400019b4","Data Label","Global","User Defined","38","0"
"obd_ii_calc_engine_load","40001d4b","Data Label","Global","User Defined","5","0"
"obd_ii_capture_freeze_frame_data","00069bd8","Function","Global","User Defined","1","0"
"obd_ii_cat_check_unknown","000904b8","Function","Global","User Defined","2","0"
"obd_ii_cat_efficiency_eval","0006572c","Function","Global","User Defined","2","0"
"obd_ii_catalyst_monitor_init","00067100","Function","Global","User Defined","2","0"
"obd_ii_catalyst_o2_monitors_main","000a02dc","Function","Global","User Defined","2","0"
"obd_ii_catalyst_readiness_flags","400023c0","Data Label","Global","User Defined","20","0"
"obd_ii_catalyst_warmup_timer","400023c8","Data Label","Global","User Defined","6","0"
"obd_ii_check_test_point","00069230","Function","Global","User Defined","2","0"
"obd_ii_clear_DTC_and_stored","00084b8c","Function","Global","User Defined","4","0"
"obd_ii_clear_monitor_completion_status","00055680","Function","Global","User Defined","1","0"
"obd_ii_commanded_evap_purge","40002308","Data Label","Global","User Defined","24","0"
"obd_ii_commanded_throttle_actuator","4000260c","Data Label","Global","User Defined","13","0"
"obd_ii_common_test_available","4000ca5b","Data Label","Global","User Defined","4","0"
"obd_ii_common_tests_complete","4000ca5a","Data Label","Global","User Defined","2","0"
"obd_ii_coolant_temp_rationality_check","000a85c0","Function","Global","User Defined","1","0"
"obd_ii_cruise_status","400027dc","Data Label","Global","User Defined","209","0"
"obd_ii_defer_send","400026f0","Data Label","Global","User Defined","12","0"
"obd_ii_diag_override","40002393","Data Label","Global","User Defined","9","0"
"obd_ii_distance_since_codes_cleared_km","40004b16","Data Label","Global","User Defined","6","0"
"obd_ii_distance_traveled_with_MIL","40004b10","Data Label","Global","User Defined","8","0"
"obd_ii_DTC_causing_FF","40004a8c","Data Label","Global","User Defined","14","0"
"obd_ii_dtc_current","40008010","Data Label","Global","User Defined","10","1"
"obd_ii_dtc_format","0006ad18","Function","Global","User Defined","4","0"
"obd_ii_dtc_pending","40005f48","Data Label","Global","User Defined","8","0"
"obd_ii_dtc_perm","40004b8e","Data Label","Global","User Defined","14","2"
"obd_ii_dtc_process_all_mode_01","0006a094","Function","Global","User Defined","1","0"
"obd_ii_dtc_process_trans_fluid_temp","000d02f4","Function","Global","User Defined","1","0"
"obd_ii_dtc_state","40001dee","Data Label","Global","User Defined","55","0"
"obd_ii_dtc_unknown","40006048","Data Label","Global","User Defined","8","0"
"obd_ii_dtc_unpack","0006ae48","Function","Global","User Defined","4","0"
"obd_ii_engine_actual_torque_percent","400027a5","Data Label","Global","User Defined","3","0"
"obd_ii_engine_coolant_temp","40001ded","Data Label","Global","User Defined","3","0"
"obd_ii_engine_exhaust_flow_rate","4000279c","Data Label","Global","User Defined","3","0"
"obd_ii_engine_friction_percent_torque","400027a4","Data Label","Global","User Defined","3","0"
"obd_ii_engine_reference_torque_nm","400027a2","Data Label","Global","User Defined","4","0"
"obd_ii_engine_speed","400018d4","Data Label","Global","User Defined","82","0"
"obd_ii_engine_tests_completeness","40004ae7","Data Label","Global","User Defined","13","0"
"obd_ii_engine_torque","40002820","Data Label","Global","User Defined","5","0"
"obd_ii_eval_leak_check_result","40001fe8","Data Label","Global","User Defined","4","0"
"obd_ii_evaluate_electrical_circuit_monitors","00092a20","Function","Global","User Defined","2","0"
"obd_ii_evaluate_fuel_trim_monitors","00072134","Function","Global","User Defined","2","0"
"obd_ii_evap_leak_detection_monitor","0006d3a0","Function","Global","User Defined","2","0"
"obd_ii_evap_leak_detection_monitor","000788c8","Function","Global","User Defined","2","0"
"obd_ii_evap_montior","000abe24","Function","Global","User Defined","2","0"
"obd_ii_evap_purge_pressure","400019b8","Data Label","Global","User Defined","26","0"
"obd_ii_evap_vapor_concentration","40002318","Data Label","Global","User Defined","7","0"
"obd_ii_FF_abs_tps_b","40004ab2","Data Label","Global","User Defined","4","0"
"obd_ii_FF_accelerator_pos_d","40004ab3","Data Label","Global","User Defined","4","0"
"obd_ii_FF_accelerator_pos_e","40004ab4","Data Label","Global","User Defined","4","0"
"obd_ii_FF_afr_commanded","40004aae","Data Label","Global","User Defined","5","0"
"obd_ii_FF_ambiant_air_temp","40004ab1","Data Label","Global","User Defined","4","0"
"obd_ii_FF_atmo_pressure","40004aa8","Data Label","Global","User Defined","4","0"
"obd_ii_FF_calc_engine_load","40004a92","Data Label","Global","User Defined","4","0"
"obd_ii_FF_car_speed","40004a9c","Data Label","Global","User Defined","4","0"
"obd_ii_FF_chargecooler_temp","40004ab6","Data Label","Global","User Defined","4","0"
"obd_ii_FF_ecu_voltage","40004aaa","Data Label","Global","User Defined","5","0"
"obd_ii_FF_engine_coolant_temp_C","40004a93","Data Label","Global","User Defined","4","0"
"obd_ii_FF_engine_speed","40004a9a","Data Label","Global","User Defined","5","0"
"obd_ii_FF_evap_purge_cmd","40004aa6","Data Label","Global","User Defined","4","0"
"obd_ii_FF_fuel_system_status","40004a90","Data Label","Global","User Defined","4","0"
"obd_ii_FF_iat","40004a9e","Data Label","Global","User Defined","4","0"
"obd_ii_FF_ign_adv","40004a9d","Data Label","Global","User Defined","4","0"
"obd_ii_FF_intake_manifold_pressure","40004a99","Data Label","Global","User Defined","4","0"
"obd_ii_FF_load_abs_percentage","40004aac","Data Label","Global","User Defined","5","0"
"obd_ii_FF_ltft_bank1","40004a95","Data Label","Global","User Defined","4","0"
"obd_ii_FF_ltft_bank2","40004a97","Data Label","Global","User Defined","4","0"
"obd_ii_FF_maf_flow_1","40004aa0","Data Label","Global","User Defined","5","0"
"obd_ii_FF_runtime_since_start","40004aa4","Data Label","Global","User Defined","5","0"
"obd_ii_ff_set_data","00069cfc","Function","Global","User Defined","4","0"
"obd_ii_FF_stft_bank1","40004a94","Data Label","Global","User Defined","4","0"
"obd_ii_FF_supported_pids_0_20","400027a8","Data Label","Global","User Defined","2","3"
"obd_ii_FF_supported_pids_20_40","400027ac","Data Label","Global","User Defined","2","3"
"obd_ii_FF_supported_pids_40_60","400027b0","Data Label","Global","User Defined","2","3"
"obd_ii_FF_supported_pids_60_80","400027b4","Data Label","Global","User Defined","2","3"
"obd_ii_FF_throttle_target_pos","40004ab5","Data Label","Global","User Defined","4","0"
"obd_ii_FF_tps_relative","40004ab0","Data Label","Global","User Defined","4","0"
"obd_ii_FF_tps_x4","40004aa2","Data Label","Global","User Defined","4","0"
"obd_ii_fuel_learn_zone_2_bank1","40003610","Data Label","Global","User Defined","12","0"
"obd_ii_fuel_learn_zone_2_bank2","40003612","Data Label","Global","User Defined","12","0"
"obd_ii_fuel_learn_zone_3_bank1","40003611","Data Label","Global","User Defined","15","0"
"obd_ii_fuel_learn_zone_3_bank2","40003613","Data Label","Global","User Defined","15","0"
"obd_ii_fuel_pressure","40004a98","Data Label","Global","User Defined","4","0"
"obd_ii_fuel_rate1","400027a0","Data Label","Global","User Defined","3","0"
"obd_ii_fuel_rate2","4000279e","Data Label","Global","User Defined","3","0"
"obd_ii_iat_check","000a816c","Function","Global","User Defined","1","0"
"obd_ii_idle_air_output","40001f34","Data Label","Global","User Defined","9","0"
"obd_ii_idle_learn","40003924","Data Label","Global","User Defined","21","0"
"obd_ii_idle_speed_control_monitor","00076a10","Function","Global","User Defined","2","0"
"obd_ii_idle_speed_error???","40001f32","Data Label","Global","User Defined","25","0"
"obd_ii_idle_speed_target_total","40001f2a","Data Label","Global","User Defined","23","0"
"obd_ii_idle_status","40001f3c","Data Label","Global","User Defined","7","0"
"obd_ii_ign_adv_per_cylinder","40001a94","Data Label","Global","User Defined","9","5"
"obd_ii_init_ac_diagnostics","000c5a54","Function","Global","User Defined","2","0"
"obd_ii_init_ac_evap_diagnostics","000c5b2c","Function","Global","User Defined","1","0"
"obd_ii_init_can_bus_diagnostics","000cb870","Function","Global","User Defined","2","0"
"obd_ii_init_can_network_monitors","000cbb24","Function","Global","User Defined","1","0"
"obd_ii_init_catalyst_efficiency_diagnostics","0006729c","Function","Global","User Defined","1","0"
"obd_ii_init_codes_tps_and_various","0006cebc","Function","Global","User Defined","2","0"
"obd_ii_init_crank_cam_diagnostics","0006eb8c","Function","Global","User Defined","1","0"
"obd_ii_init_ecu_diagnostics","0007b3b0","Function","Global","User Defined","2","0"
"obd_ii_init_ecu_internal_monitors","0007b69c","Function","Global","User Defined","1","0"
"obd_ii_init_evap_leak_diagnostics","00079bd0","Function","Global","User Defined","2","0"
"obd_ii_init_evap_leak_monitors","00079ccc","Function","Global","User Defined","1","0"
"obd_ii_init_evap_purge_codes","0006e0c8","Function","Global","User Defined","1","0"
"obd_ii_init_evap_purge_diagnostics","0006e010","Function","Global","User Defined","2","0"
"obd_ii_init_fuel_evap_diagnostics","000ad070","Function","Global","User Defined","3","0"
"obd_ii_init_fuel_evap_sensor_diagnostics","000ad1b8","Function","Global","User Defined","1","0"
"obd_ii_init_fuel_pump_diagnostics","000cf66c","Function","Global","User Defined","2","0"
"obd_ii_init_fuel_pump_relay_monitor","000cf78c","Function","Global","User Defined","1","0"
"obd_ii_init_fuel_trim_diagnostics","00073f54","Function","Global","User Defined","1","0"
"obd_ii_init_fuel_trim_diagnostics","00073c98","Function","Global","User Defined","1","0"
"obd_ii_init_idle_control_diagnostics","000772e4","Function","Global","User Defined","2","0"
"obd_ii_init_idle_diagnostics","000773b4","Function","Global","User Defined","1","0"
"obd_ii_init_injector_fan_diagnostics","00098a58","Function","Global","User Defined","2","0"
"obd_ii_init_misfire_and_ignition_dtc_monitoring","0007e410","Function","Global","User Defined","1","0"
"obd_ii_init_misfire_diagnostics","0007e258","Function","Global","User Defined","2","0"
"obd_ii_init_o2_sensor_diagnostics","00092734","Function","Global","User Defined","2","0"
"obd_ii_init_o2_sensor_diagnostics","000922b0","Function","Global","User Defined","2","0"
"obd_ii_init_pedal_and_throttle_dtc_monitoring","0009b2cc","Function","Global","User Defined","1","0"
"obd_ii_init_pedal_throttle_diagnostics","0009b184","Function","Global","User Defined","2","0"
"obd_ii_init_runtime_variables_from_cal","00097d6c","Function","Global","User Defined","2","0"
"obd_ii_init_sensor_state","000a9b14","Function","Global","User Defined","2","0"
"obd_ii_init_sensor_voltage_diagnostics","000aab30","Function","Global","User Defined","2","0"
"obd_ii_init_thermostat_diagnostics","000abd6c","Function","Global","User Defined","1","0"
"obd_ii_init_thermostat_monitor","000abdc4","Function","Global","User Defined","1","0"
"obd_ii_init_timers","0006af04","Function","Global","User Defined","1","0"
"obd_ii_init_vvt_diagnostics","000650f0","Function","Global","User Defined","2","0"
"obd_ii_init_vvt_failures","0006e9f8","Function","Global","User Defined","2","0"
"obd_ii_init_vvt_timing_dtc_monitoring","000653e0","Function","Global","User Defined","1","0"
"obd_ii_injector_pulse_time_bank1_us","40001ad0","Data Label","Global","User Defined","19","0"
"obd_ii_injector_pulse_time_bank2_us","40001ad4","Data Label","Global","User Defined","19","0"
"obd_ii_knock_threshold_per_clyinder_100ms","0007a194","Function","Global","User Defined","2","0"
"obd_ii_load_abs","40001d4c","Data Label","Global","User Defined","4","0"
"obd_ii_ltft_bank1","40001644","Data Label","Global","User Defined","3","0"
"obd_ii_ltft_bank2","40001645","Data Label","Global","User Defined","3","0"
"obd_ii_maf_flow","40001cfa","Data Label","Global","User Defined","81","0"
"obd_ii_manifold_pressure","400019f0","Data Label","Global","User Defined","7","0"
"obd_ii_manifold_temp","400019d8","Data Label","Global","User Defined","32","0"
"obd_ii_max_misfire_results_emissions","40004b5c","Data Label","Global","User Defined","9","0"
"obd_ii_MIL_flags_unknown","40001640","Data Label","Global","User Defined","28","0"
"obd_ii_misfires_unknown_cat_damage","40004b5e","Data Label","Global","User Defined","11","1"
"obd_ii_mixture_tests","00073934","Function","Global","User Defined","2","0"
"obd_ii_mode01_processing","000ba944","Function","Global","User Defined","2","0"
"obd_ii_mode01_supported_pids_0_20","40002788","Data Label","Global","User Defined","2","3"
"obd_ii_mode01_supported_pids_20_40","4000278c","Data Label","Global","User Defined","2","3"
"obd_ii_mode01_supported_pids_40_60","40002790","Data Label","Global","User Defined","2","3"
"obd_ii_mode01_supported_pids_60_80","40002794","Data Label","Global","User Defined","2","3"
"obd_ii_mode01_supported_pids_80_100","40002798","Data Label","Global","User Defined","2","3"
"obd_ii_mode02_processing","000bc72c","Function","Global","User Defined","2","0"
"obd_ii_mode03_processing","000bdc70","Function","Global","User Defined","2","0"
"obd_ii_mode04_proccesing","00084b54","Function","Global","User Defined","2","0"
"obd_ii_mode06_processing","00084d18","Function","Global","User Defined","2","0"
"obd_ii_mode06_supported_pids","400020d0","Data Label","Global","User Defined","2","23"
"obd_ii_mode07_processing","0008a500","Function","Global","User Defined","2","0"
"obd_ii_mode08_processing","0008a61c","Function","Global","User Defined","1","0"
"obd_ii_mode08_supported_pids_0_20","400020f1","Data Label","Global","User Defined","2","5"
"obd_ii_mode09_flags","40002102","Data Label","Global","User Defined","2","3"
"obd_ii_mode09_processing","0008ab68","Function","Global","User Defined","2","0"
